drug_id,drug_name,drug_common,indication_id,indication,category,weight_type,step_idx,step_name,route,preparation,concentration,concentration_unit,dose_text,weight_min,weight,min,max,dilution_volume,debit,administration,concentration_note,particularity,reference_snippet
209,Vancomycin,Vancocin®,530,Severe infection including meningitis (pump),Uncategorized,1,0,,,,50,mg/mL,,35,0,0,1000,250,0,"Caution: • A faster administration can lead to a Vancomycin Infusion Reaction (formely known as ""Red Man Syndrome""). Consider giving over 90 min if history of reaction or dose of 20 mg/Kg.  Reconstitution: Presentation: Vial of vancomycin 500 mg 1) Add 10 mL of sterile water 2) Concentration after reconstitution = 50 mg/mL 3) Draw the indicated dose and add to the indicated volume of NaCl 0.9%  If 25 mL bag not available: 1) Remove 25 mL from a 50 mL bag 2) Add the indicated dose  Consider that the use of a bag of 25-50-100-250 mL can represent a significant amount of volume depending on the clinical situation.",,"Y-site compatible with D5W, NaCl, LR.   The first dose of an anti-infective medication (mg) should not be influenced by the presence or absence of renal insufficiency in order to achieve an effective concentration quickly. If adjustments are necessary, these should be applied at subsequent doses.  Usual dosage: 15-20 mg/Kg/dose IV q6-8h excluding patients <1 month and premature and patients with reduced renal function. Adjust the dose and the interval according to the indication and the blood levels, preferably targeting an AUC of 400-600 mg/L x hour or a trough of 10-20 mg/L. Dosage adjustment in renal failure.","- UpToDate [Internet]. Waltham, MA.: Lexicomp Inc.; available: www.uptodate.com. - Micromedex Healthcare Series [Internet]. Greenwood Village, Colo: Thomson Micromedex; available: www.micromedex.com - Taketomo CK: Pediatric & Neonatal Dosage Handbook, 23 edn: Lexi-Comp, Inc.; 2016.   - Mario Bédard "
209,Vancomycin,Vancocin®,530,Severe infection including meningitis (pump),Uncategorized,1,0,,,,50,mg/mL,,35,0,0,1500,250,0,"Caution: • A faster administration can lead to a Vancomycin Infusion Reaction (formely known as ""Red Man Syndrome""). Consider giving over 90 min if history of reaction or dose of 20 mg/Kg.  Reconstitution: Presentation: Vial of vancomycin 500 mg 1) Add 10 mL of sterile water 2) Concentration after reconstitution = 50 mg/mL 3) Draw the indicated dose and add to the indicated volume of NaCl 0.9%  If 25 mL bag not available: 1) Remove 25 mL from a 50 mL bag 2) Add the indicated dose  Consider that the use of a bag of 25-50-100-250 mL can represent a significant amount of volume depending on the clinical situation.",,"Y-site compatible with D5W, NaCl, LR.   The first dose of an anti-infective medication (mg) should not be influenced by the presence or absence of renal insufficiency in order to achieve an effective concentration quickly. If adjustments are necessary, these should be applied at subsequent doses.  Usual dosage: 15-20 mg/Kg/dose IV q6-8h excluding patients <1 month and premature and patients with reduced renal function. Adjust the dose and the interval according to the indication and the blood levels, preferably targeting an AUC of 400-600 mg/L x hour or a trough of 10-20 mg/L. Dosage adjustment in renal failure.","- UpToDate [Internet]. Waltham, MA.: Lexicomp Inc.; available: www.uptodate.com. - Micromedex Healthcare Series [Internet]. Greenwood Village, Colo: Thomson Micromedex; available: www.micromedex.com - Taketomo CK: Pediatric & Neonatal Dosage Handbook, 23 edn: Lexi-Comp, Inc.; 2016.   - Mario Bédard "
210,Tobramycin,Nebcin®,532,Sepsis,Uncategorized,1,0,Less than 1 month,IV over 3-5 min,"Administer IV undiluted or diluted up to 5 mL of NaCl 0,9%",10,mg/mL,,2,0,0,80,0,0,"Caution: • Before the administration of the 2nd dose, validate the dose and dosage interval according to gestational age and postnatal age with a specialist in pediatrics or neonatology. • Usual dose for infants (< 1 month): 3 mg/Kg/dose IV q12-18h (0-7 days: q18h, 8-28 days: q12h), excluding patients < 40 weeks (See Neonatal EZResus) and patients with reduced renal function.  Additional information: • IV administration over 3-5 minutes is safe according to the literature. • It is possible to administer the drug over a longer period according to the hospital protocols in place. • Secondary dilution not necessary. • Can be administered IM.",Different concentrations available,"Y-site compatible with D5W, NaCl, LR.   Because of the risk of nephrotoxicity, consider another class of antibiotics in patients with CrCl less than 30mL/min or in acute renal failure. Dosage adjustment in renal failure.  The first dose of an anti-infective medication (mg) should not be influenced by the presence or absence of renal insufficiency in order to achieve an effective concentration quickly. If adjustments are necessary, these should be applied at subsequent doses.","- UpToDate [Internet]. Waltham, MA.: Lexicomp Inc.; Available: www.uptodate.com. - Micromedex Healthcare Series [Internet]. Greenwood Village, Colo: Thomson Micromedex; Available: www.micromedex.com - Taketomo CK: Pediatric & Neonatal Dosage Handbook, 23 edn: Lexi-Comp, Inc.; 2016.   - Mario Bédard "
210,Tobramycin,Nebcin®,532,Sepsis,Uncategorized,1,1,1-3 months,IV over 3-5 min,"Administer IV undiluted or diluted up to 5 mL of NaCl 0,9%",10,mg/mL,,2,0,0,100,0,0,"Caution:  • Usual dose for 1-3 month: 2.5 mg/Kg/dose IV q8-12h, excluding patients < 40 weeks (See Neonatal EZResus) and patients with reduced renal function.  Additional information: • IV administration over 3-5 minutes is safe according to the literature. • It is possible to administer the drug over a longer period according to the hospital protocols in place. • Secondary dilution not necessary. • Can be administered IM.",Different concentrations available,"Y-site compatible with D5W, NaCl, LR.   Because of the risk of nephrotoxicity, consider another class of antibiotics in patients with CrCl less than 30mL/min or in acute renal failure. Dosage adjustment in renal failure.  The first dose of an anti-infective medication (mg) should not be influenced by the presence or absence of renal insufficiency in order to achieve an effective concentration quickly. If adjustments are necessary, these should be applied at subsequent doses.","- UpToDate [Internet]. Waltham, MA.: Lexicomp Inc.; Available: www.uptodate.com. - Micromedex Healthcare Series [Internet]. Greenwood Village, Colo: Thomson Micromedex; Available: www.micromedex.com - Taketomo CK: Pediatric & Neonatal Dosage Handbook, 23 edn: Lexi-Comp, Inc.; 2016.   - Mario Bédard "
210,Tobramycin,Nebcin®,532,Sepsis,Uncategorized,1,2,More than 3 months (once-daily),,,40,mg/mL,,2,0,0,500,25,0,Additional information: • Once-daily administration is only indicated for the population > 3 months old • Usual dosing: 7-10 mg/Kg IV q24h up to a maximum of 500 mg IV q24h excluding premature babies and patients with reduced renal function. • Administration over 30 min to decrease ototoxicity and nephrotoxicity  If 25 mL bag not available 1) Remove 25 mL from a 50 mL NaCl 0.9% bag 2) Add the indicated dose,,"Y-site compatible with D5W, NaCl, LR.   Because of the risk of nephrotoxicity, consider another class of antibiotics in patients with CrCl less than 30mL/min or in acute renal failure. Dosage adjustment in renal failure.  The first dose of an anti-infective medication (mg) should not be influenced by the presence or absence of renal insufficiency in order to achieve an effective concentration quickly. If adjustments are necessary, these should be applied at subsequent doses.","- UpToDate [Internet]. Waltham, MA.: Lexicomp Inc.; Available: www.uptodate.com. - Micromedex Healthcare Series [Internet]. Greenwood Village, Colo: Thomson Micromedex; Available: www.micromedex.com - Taketomo CK: Pediatric & Neonatal Dosage Handbook, 23 edn: Lexi-Comp, Inc.; 2016.   - Mario Bédard "
210,Tobramycin,Nebcin®,532,Sepsis,Uncategorized,1,2,More than 3 months (once-daily),,,40,mg/mL,,10,0,0,500,50,0,Additional information: • Once-daily administration is only indicated for the population > 3 months old • Usual dosing: 7-10 mg/Kg IV q24h up to a maximum of 500 mg IV q24h excluding premature babies and patients with reduced renal function. • Administration over 30 min to decrease ototoxicity and nephrotoxicity  If 25 mL bag not available 1) Remove 25 mL from a 50 mL NaCl 0.9% bag 2) Add the indicated dose,,"Y-site compatible with D5W, NaCl, LR.   Because of the risk of nephrotoxicity, consider another class of antibiotics in patients with CrCl less than 30mL/min or in acute renal failure. Dosage adjustment in renal failure.  The first dose of an anti-infective medication (mg) should not be influenced by the presence or absence of renal insufficiency in order to achieve an effective concentration quickly. If adjustments are necessary, these should be applied at subsequent doses.","- UpToDate [Internet]. Waltham, MA.: Lexicomp Inc.; Available: www.uptodate.com. - Micromedex Healthcare Series [Internet]. Greenwood Village, Colo: Thomson Micromedex; Available: www.micromedex.com - Taketomo CK: Pediatric & Neonatal Dosage Handbook, 23 edn: Lexi-Comp, Inc.; 2016.   - Mario Bédard "
210,Tobramycin,Nebcin®,532,Sepsis,Uncategorized,1,2,More than 3 months (once-daily),,,40,mg/mL,,2,0,0,500,25,0,Additional information: • Once-daily administration is only indicated for the population > 3 months old • Usual dosing: 7-10 mg/Kg IV q24h up to a maximum of 500 mg IV q24h excluding premature babies and patients with reduced renal function. • Administration over 30 min to decrease ototoxicity and nephrotoxicity  If 25 mL bag not available 1) Remove 25 mL from a 50 mL NaCl 0.9% bag 2) Add the indicated dose,,"Y-site compatible with D5W, NaCl, LR.   Because of the risk of nephrotoxicity, consider another class of antibiotics in patients with CrCl less than 30mL/min or in acute renal failure. Dosage adjustment in renal failure.  The first dose of an anti-infective medication (mg) should not be influenced by the presence or absence of renal insufficiency in order to achieve an effective concentration quickly. If adjustments are necessary, these should be applied at subsequent doses.","- UpToDate [Internet]. Waltham, MA.: Lexicomp Inc.; Available: www.uptodate.com. - Micromedex Healthcare Series [Internet]. Greenwood Village, Colo: Thomson Micromedex; Available: www.micromedex.com - Taketomo CK: Pediatric & Neonatal Dosage Handbook, 23 edn: Lexi-Comp, Inc.; 2016.   - Mario Bédard "
210,Tobramycin,Nebcin®,532,Sepsis,Uncategorized,1,2,More than 3 months (once-daily),,,40,mg/mL,,10,0,0,500,50,0,Additional information: • Once-daily administration is only indicated for the population > 3 months old • Usual dosing: 7-10 mg/Kg IV q24h up to a maximum of 500 mg IV q24h excluding premature babies and patients with reduced renal function. • Administration over 30 min to decrease ototoxicity and nephrotoxicity  If 25 mL bag not available 1) Remove 25 mL from a 50 mL NaCl 0.9% bag 2) Add the indicated dose,,"Y-site compatible with D5W, NaCl, LR.   Because of the risk of nephrotoxicity, consider another class of antibiotics in patients with CrCl less than 30mL/min or in acute renal failure. Dosage adjustment in renal failure.  The first dose of an anti-infective medication (mg) should not be influenced by the presence or absence of renal insufficiency in order to achieve an effective concentration quickly. If adjustments are necessary, these should be applied at subsequent doses.","- UpToDate [Internet]. Waltham, MA.: Lexicomp Inc.; Available: www.uptodate.com. - Micromedex Healthcare Series [Internet]. Greenwood Village, Colo: Thomson Micromedex; Available: www.micromedex.com - Taketomo CK: Pediatric & Neonatal Dosage Handbook, 23 edn: Lexi-Comp, Inc.; 2016.   - Mario Bédard "
210,Tobramycin,Nebcin®,532,Sepsis,Uncategorized,1,2,More than 3 months (once-daily),,,40,mg/mL,,2,0,0,500,25,0,Additional information: • Once-daily administration is only indicated for the population > 3 months old • Usual dosing: 7-10 mg/Kg IV q24h up to a maximum of 500 mg IV q24h excluding premature babies and patients with reduced renal function. • Administration over 30 min to decrease ototoxicity and nephrotoxicity  If 25 mL bag not available 1) Remove 25 mL from a 50 mL NaCl 0.9% bag 2) Add the indicated dose,,"Y-site compatible with D5W, NaCl, LR.   Because of the risk of nephrotoxicity, consider another class of antibiotics in patients with CrCl less than 30mL/min or in acute renal failure. Dosage adjustment in renal failure.  The first dose of an anti-infective medication (mg) should not be influenced by the presence or absence of renal insufficiency in order to achieve an effective concentration quickly. If adjustments are necessary, these should be applied at subsequent doses.","- UpToDate [Internet]. Waltham, MA.: Lexicomp Inc.; Available: www.uptodate.com. - Micromedex Healthcare Series [Internet]. Greenwood Village, Colo: Thomson Micromedex; Available: www.micromedex.com - Taketomo CK: Pediatric & Neonatal Dosage Handbook, 23 edn: Lexi-Comp, Inc.; 2016.   - Mario Bédard "
210,Tobramycin,Nebcin®,532,Sepsis,Uncategorized,1,2,More than 3 months (once-daily),,,40,mg/mL,,10,0,0,500,50,0,Additional information: • Once-daily administration is only indicated for the population > 3 months old • Usual dosing: 7-10 mg/Kg IV q24h up to a maximum of 500 mg IV q24h excluding premature babies and patients with reduced renal function. • Administration over 30 min to decrease ototoxicity and nephrotoxicity  If 25 mL bag not available 1) Remove 25 mL from a 50 mL NaCl 0.9% bag 2) Add the indicated dose,,"Y-site compatible with D5W, NaCl, LR.   Because of the risk of nephrotoxicity, consider another class of antibiotics in patients with CrCl less than 30mL/min or in acute renal failure. Dosage adjustment in renal failure.  The first dose of an anti-infective medication (mg) should not be influenced by the presence or absence of renal insufficiency in order to achieve an effective concentration quickly. If adjustments are necessary, these should be applied at subsequent doses.","- UpToDate [Internet]. Waltham, MA.: Lexicomp Inc.; Available: www.uptodate.com. - Micromedex Healthcare Series [Internet]. Greenwood Village, Colo: Thomson Micromedex; Available: www.micromedex.com - Taketomo CK: Pediatric & Neonatal Dosage Handbook, 23 edn: Lexi-Comp, Inc.; 2016.   - Mario Bédard "
210,Tobramycin,Nebcin®,532,Sepsis,Uncategorized,1,2,More than 3 months (once-daily),,,40,mg/mL,,2,0,0,500,25,0,Additional information: • Once-daily administration is only indicated for the population > 3 months old • Usual dosing: 7-10 mg/Kg IV q24h up to a maximum of 500 mg IV q24h excluding premature babies and patients with reduced renal function. • Administration over 30 min to decrease ototoxicity and nephrotoxicity  If 25 mL bag not available 1) Remove 25 mL from a 50 mL NaCl 0.9% bag 2) Add the indicated dose,,"Y-site compatible with D5W, NaCl, LR.   Because of the risk of nephrotoxicity, consider another class of antibiotics in patients with CrCl less than 30mL/min or in acute renal failure. Dosage adjustment in renal failure.  The first dose of an anti-infective medication (mg) should not be influenced by the presence or absence of renal insufficiency in order to achieve an effective concentration quickly. If adjustments are necessary, these should be applied at subsequent doses.","- UpToDate [Internet]. Waltham, MA.: Lexicomp Inc.; Available: www.uptodate.com. - Micromedex Healthcare Series [Internet]. Greenwood Village, Colo: Thomson Micromedex; Available: www.micromedex.com - Taketomo CK: Pediatric & Neonatal Dosage Handbook, 23 edn: Lexi-Comp, Inc.; 2016.   - Mario Bédard "
210,Tobramycin,Nebcin®,532,Sepsis,Uncategorized,1,2,More than 3 months (once-daily),,,40,mg/mL,,10,0,0,500,50,0,Additional information: • Once-daily administration is only indicated for the population > 3 months old • Usual dosing: 7-10 mg/Kg IV q24h up to a maximum of 500 mg IV q24h excluding premature babies and patients with reduced renal function. • Administration over 30 min to decrease ototoxicity and nephrotoxicity  If 25 mL bag not available 1) Remove 25 mL from a 50 mL NaCl 0.9% bag 2) Add the indicated dose,,"Y-site compatible with D5W, NaCl, LR.   Because of the risk of nephrotoxicity, consider another class of antibiotics in patients with CrCl less than 30mL/min or in acute renal failure. Dosage adjustment in renal failure.  The first dose of an anti-infective medication (mg) should not be influenced by the presence or absence of renal insufficiency in order to achieve an effective concentration quickly. If adjustments are necessary, these should be applied at subsequent doses.","- UpToDate [Internet]. Waltham, MA.: Lexicomp Inc.; Available: www.uptodate.com. - Micromedex Healthcare Series [Internet]. Greenwood Village, Colo: Thomson Micromedex; Available: www.micromedex.com - Taketomo CK: Pediatric & Neonatal Dosage Handbook, 23 edn: Lexi-Comp, Inc.; 2016.   - Mario Bédard "
210,Tobramycin,Nebcin®,533,Urinary tract infection,Uncategorized,1,0,More than 1 month,,,40,mg/mL,,2,0,0,350,25,0,"Additional information: • Once-daily administration is only indicated for the population > 1 month old WITH non-complicated and isolated urinary tract infection (exclude systemic, neurological involvement, dehydration) • Usual dosing: 5-7,5 mg/Kg IV q24h up to a maximum of 350 mg IV q24h excluding premature babies and patients with reduced renal function.  • For patients > 5 years of age, the dose of 5 mg/Kg is usually sufficient to achieve urinary concentrations of 5-10 x the MIC • Administration over 30 min to decrease ototoxicity and nephrotoxicity  If 25 mL bag not available 1) Remove 25 mL from a 50 mL NaCl 0.9% bag 2) Add the indicated dose",,"Y-site compatible with D5W, NaCl, LR.   Because of the risk of nephrotoxicity, consider another class of antibiotics in patients with CrCl less than 30mL/min or in acute renal failure. Dosage adjustment in renal failure.  The first dose of an anti-infective medication (mg) should not be influenced by the presence or absence of renal insufficiency in order to achieve an effective concentration quickly. If adjustments are necessary, these should be applied at subsequent doses.","- UpToDate [Internet]. Waltham, MA.: Lexicomp Inc.; Available: www.uptodate.com. - Micromedex Healthcare Series [Internet]. Greenwood Village, Colo: Thomson Micromedex; Available: www.micromedex.com - Taketomo CK: Pediatric & Neonatal Dosage Handbook, 23 edn: Lexi-Comp, Inc.; 2016.   - Mario Bédard "
210,Tobramycin,Nebcin®,533,Urinary tract infection,Uncategorized,1,0,More than 1 month,,,40,mg/mL,,2,0,0,350,25,0,"Additional information: • Once-daily administration is only indicated for the population > 1 month old WITH non-complicated and isolated urinary tract infection (exclude systemic, neurological involvement, dehydration) • Usual dosing: 5-7,5 mg/Kg IV q24h up to a maximum of 350 mg IV q24h excluding premature babies and patients with reduced renal function.  • For patients > 5 years of age, the dose of 5 mg/Kg is usually sufficient to achieve urinary concentrations of 5-10 x the MIC • Administration over 30 min to decrease ototoxicity and nephrotoxicity  If 25 mL bag not available 1) Remove 25 mL from a 50 mL NaCl 0.9% bag 2) Add the indicated dose",,"Y-site compatible with D5W, NaCl, LR.   Because of the risk of nephrotoxicity, consider another class of antibiotics in patients with CrCl less than 30mL/min or in acute renal failure. Dosage adjustment in renal failure.  The first dose of an anti-infective medication (mg) should not be influenced by the presence or absence of renal insufficiency in order to achieve an effective concentration quickly. If adjustments are necessary, these should be applied at subsequent doses.","- UpToDate [Internet]. Waltham, MA.: Lexicomp Inc.; Available: www.uptodate.com. - Micromedex Healthcare Series [Internet]. Greenwood Village, Colo: Thomson Micromedex; Available: www.micromedex.com - Taketomo CK: Pediatric & Neonatal Dosage Handbook, 23 edn: Lexi-Comp, Inc.; 2016.   - Mario Bédard "
210,Tobramycin,Nebcin®,533,Urinary tract infection,Uncategorized,1,0,More than 1 month,,,40,mg/mL,,10,0,0,350,50,0,"Additional information: • Once-daily administration is only indicated for the population > 1 month old WITH non-complicated and isolated urinary tract infection (exclude systemic, neurological involvement, dehydration) • Usual dosing: 5-7,5 mg/Kg IV q24h up to a maximum of 350 mg IV q24h excluding premature babies and patients with reduced renal function.  • For patients > 5 years of age, the dose of 5 mg/Kg is usually sufficient to achieve urinary concentrations of 5-10 x the MIC • Administration over 30 min to decrease ototoxicity and nephrotoxicity  If 25 mL bag not available 1) Remove 25 mL from a 50 mL NaCl 0.9% bag 2) Add the indicated dose",,"Y-site compatible with D5W, NaCl, LR.   Because of the risk of nephrotoxicity, consider another class of antibiotics in patients with CrCl less than 30mL/min or in acute renal failure. Dosage adjustment in renal failure.  The first dose of an anti-infective medication (mg) should not be influenced by the presence or absence of renal insufficiency in order to achieve an effective concentration quickly. If adjustments are necessary, these should be applied at subsequent doses.","- UpToDate [Internet]. Waltham, MA.: Lexicomp Inc.; Available: www.uptodate.com. - Micromedex Healthcare Series [Internet]. Greenwood Village, Colo: Thomson Micromedex; Available: www.micromedex.com - Taketomo CK: Pediatric & Neonatal Dosage Handbook, 23 edn: Lexi-Comp, Inc.; 2016.   - Mario Bédard "
210,Tobramycin,Nebcin®,533,Urinary tract infection,Uncategorized,1,0,More than 1 month,,,40,mg/mL,,10,0,0,350,50,0,"Additional information: • Once-daily administration is only indicated for the population > 1 month old WITH non-complicated and isolated urinary tract infection (exclude systemic, neurological involvement, dehydration) • Usual dosing: 5-7,5 mg/Kg IV q24h up to a maximum of 350 mg IV q24h excluding premature babies and patients with reduced renal function.  • For patients > 5 years of age, the dose of 5 mg/Kg is usually sufficient to achieve urinary concentrations of 5-10 x the MIC • Administration over 30 min to decrease ototoxicity and nephrotoxicity  If 25 mL bag not available 1) Remove 25 mL from a 50 mL NaCl 0.9% bag 2) Add the indicated dose",,"Y-site compatible with D5W, NaCl, LR.   Because of the risk of nephrotoxicity, consider another class of antibiotics in patients with CrCl less than 30mL/min or in acute renal failure. Dosage adjustment in renal failure.  The first dose of an anti-infective medication (mg) should not be influenced by the presence or absence of renal insufficiency in order to achieve an effective concentration quickly. If adjustments are necessary, these should be applied at subsequent doses.","- UpToDate [Internet]. Waltham, MA.: Lexicomp Inc.; Available: www.uptodate.com. - Micromedex Healthcare Series [Internet]. Greenwood Village, Colo: Thomson Micromedex; Available: www.micromedex.com - Taketomo CK: Pediatric & Neonatal Dosage Handbook, 23 edn: Lexi-Comp, Inc.; 2016.   - Mario Bédard "
211,Platelets,[],1072,Massive hemorrhage,Uncategorized,1,0,,,Rate of administration varies depending on the clinical indication,0,-,1 unit,2,0,0,0,0,0,"Additional information: • Repeat according to clinical response • In early massive hemorrhage, favor transfusing blood products at a ratio of 1:1:1 (Plasma: Platelets: RBCs) • If platelets low AND absence of bleeding, opinion of pediatric hematology or pediatric intensive care recommended • 1 platelets unit (apheresis) = approximately 250 mL",,Dose for Massive Transfusion Protocol,"- Blain S, Paterson N. Paediatric massive transfusion. BJA Education. 2016 Aug 1;16(8):269-75. - Lau, W. Neonatal and Pediatric Transfusion. In: Clarke G, Chargé S, editors. Clinical Guide to Transfusion. Available from: https://professionaleducation.blood.ca. Ottawa: Canadian Blood Services, 2017. "
211,Platelets,[],1072,Massive hemorrhage,Uncategorized,1,0,,,Rate of administration varies depending on the clinical indication,0,-,1 unité,15,0,0,0,0,0,"Additional information: • Repeat according to clinical response • In early massive hemorrhage, favor transfusing blood products at a ratio of 1:1:1 (Plasma: Platelets: RBCs) • If platelets low AND absence of bleeding, opinion of pediatric hematology or pediatric intensive care recommended • 1 platelets unit (apheresis) = approximately 250 mL",,Dose for Massive Transfusion Protocol,"- Blain S, Paterson N. Paediatric massive transfusion. BJA Education. 2016 Aug 1;16(8):269-75. - Lau, W. Neonatal and Pediatric Transfusion. In: Clarke G, Chargé S, editors. Clinical Guide to Transfusion. Available from: https://professionaleducation.blood.ca. Ottawa: Canadian Blood Services, 2017. "
211,Platelets,[],1072,Massive hemorrhage,Uncategorized,1,0,,,Rate of administration varies depending on the clinical indication,0,-,2 units,25,0,0,0,0,0,"Additional information: • Repeat according to clinical response • In early massive hemorrhage, favor transfusing blood products at a ratio of 1:1:1 (Plasma: Platelets: RBCs) • If platelets low AND absence of bleeding, opinion of pediatric hematology or pediatric intensive care recommended • 1 platelets unit (apheresis) = approximately 250 mL",,Dose for Massive Transfusion Protocol,"- Blain S, Paterson N. Paediatric massive transfusion. BJA Education. 2016 Aug 1;16(8):269-75. - Lau, W. Neonatal and Pediatric Transfusion. In: Clarke G, Chargé S, editors. Clinical Guide to Transfusion. Available from: https://professionaleducation.blood.ca. Ottawa: Canadian Blood Services, 2017. "
211,Platelets,[],1072,Massive hemorrhage,Uncategorized,1,0,,,Rate of administration varies depending on the clinical indication,0,-,3 units,35,0,0,0,0,0,"Additional information: • Repeat according to clinical response • In early massive hemorrhage, favor transfusing blood products at a ratio of 1:1:1 (Plasma: Platelets: RBCs) • If platelets low AND absence of bleeding, opinion of pediatric hematology or pediatric intensive care recommended • 1 platelets unit (apheresis) = approximately 250 mL",,Dose for Massive Transfusion Protocol,"- Blain S, Paterson N. Paediatric massive transfusion. BJA Education. 2016 Aug 1;16(8):269-75. - Lau, W. Neonatal and Pediatric Transfusion. In: Clarke G, Chargé S, editors. Clinical Guide to Transfusion. Available from: https://professionaleducation.blood.ca. Ottawa: Canadian Blood Services, 2017. "
211,Platelets,[],1072,Massive hemorrhage,Uncategorized,1,0,,,Rate of administration varies depending on the clinical indication,0,-,4 units,45,0,0,0,0,0,"Additional information: • Repeat according to clinical response • In early massive hemorrhage, favor transfusing blood products at a ratio of 1:1:1 (Plasma: Platelets: RBCs) • If platelets low AND absence of bleeding, opinion of pediatric hematology or pediatric intensive care recommended • 1 platelets unit (apheresis) = approximately 250 mL",,Dose for Massive Transfusion Protocol,"- Blain S, Paterson N. Paediatric massive transfusion. BJA Education. 2016 Aug 1;16(8):269-75. - Lau, W. Neonatal and Pediatric Transfusion. In: Clarke G, Chargé S, editors. Clinical Guide to Transfusion. Available from: https://professionaleducation.blood.ca. Ottawa: Canadian Blood Services, 2017. "
211,Platelets,[],1072,Massive hemorrhage,Uncategorized,1,0,,,Rate of administration varies depending on the clinical indication,0,-,5 units,55,0,0,0,0,0,"Additional information: • Repeat according to clinical response • In early massive hemorrhage, favor transfusing blood products at a ratio of 1:1:1 (Plasma: Platelets: RBCs) • If platelets low AND absence of bleeding, opinion of pediatric hematology or pediatric intensive care recommended • 1 platelets unit (apheresis) = approximately 250 mL",,Dose for Massive Transfusion Protocol,"- Blain S, Paterson N. Paediatric massive transfusion. BJA Education. 2016 Aug 1;16(8):269-75. - Lau, W. Neonatal and Pediatric Transfusion. In: Clarke G, Chargé S, editors. Clinical Guide to Transfusion. Available from: https://professionaleducation.blood.ca. Ottawa: Canadian Blood Services, 2017. "
211,Platelets,[],1072,Massive hemorrhage,Uncategorized,1,1,,,Rate of administration varies depending on the clinical indication,0,-,,2,0,0,1200,0,0,"Additional information: • Repeat according to clinical response • In early massive hemorrhage, favor transfusing blood products at a ratio of 1:1:1 (Plasma: Platelets: RBCs) • If platelets low AND absence of bleeding, opinion of pediatric hematology or pediatric intensive care recommended • For infants and small children, prescribe transfusions in mL rather than units. • 1 platelets unit (apheresis) = approximately 250 mL",,Dose for Massive Transfusion Protocol,"- Blain S, Paterson N. Paediatric massive transfusion. BJA Education. 2016 Aug 1;16(8):269-75. - Lau, W. Neonatal and Pediatric Transfusion. In: Clarke G, Chargé S, editors. Clinical Guide to Transfusion. Available from: https://professionaleducation.blood.ca. Ottawa: Canadian Blood Services, 2017. "
211,Platelets,[],1072,Massive hemorrhage,Uncategorized,1,1,,,Rate of administration varies depending on the clinical indication,0,-,,2,0,0,1200,0,0,"Additional information: • Repeat according to clinical response • In early massive hemorrhage, favor transfusing blood products at a ratio of 1:1:1 (Plasma: Platelets: RBCs) • If platelets low AND absence of bleeding, opinion of pediatric hematology or pediatric intensive care recommended • For infants and small children, prescribe transfusions in mL rather than units. • 1 platelets unit (apheresis) = approximately 250 mL",,Dose for Massive Transfusion Protocol,"- Blain S, Paterson N. Paediatric massive transfusion. BJA Education. 2016 Aug 1;16(8):269-75. - Lau, W. Neonatal and Pediatric Transfusion. In: Clarke G, Chargé S, editors. Clinical Guide to Transfusion. Available from: https://professionaleducation.blood.ca. Ottawa: Canadian Blood Services, 2017. "
212,NaCl 0.9%,Bolus,1209,Shock,Uncategorized,1,0,Non-cardiogenic shock,IV over 10 minutes,Administer by volume/time pump or pressure infusion bag,0,mL,,0,0,0,1000,0,0,"• If metabolic acidosis, hyperchloremia or hyperkalemia, favor a balanced solution such as Lactate Ringer's or Plasmalyte. Hyperlactatemia is not a contraindication for the use of Lactate Ringer's; 30 mL/Kg might possibly raise the lactate level by around 0.5 mmol/L. • For patients with intracranial hypertension, hypercalcemia or metabolic alkalosis, favor NaCl 0.9%. Plasmalyte (Na 140 mmol/L) can also be used in intracranial hypertension. • Reassess the patient between each bolus and initiate vasopressors early if repeated fluid boluses are required",,Nil,"- Weiss SL, Peters MJ, Alhazzani W, Agus MSD, Flori HR, Inwald DP, Nadel S, Schlapbach LJ, Tasker RC, Argent AC, Brierley J, Carcillo J, Carrol ED, Carroll CL, Cheifetz IM, Choong K, Cies JJ, Cruz AT, De Luca D, Deep A, Faust SN, De Oliveira CF, Hall MW, Ishimine P, Javouhey E, Joosten KFM, Joshi P,"
212,NaCl 0.9%,Bolus,1209,Shock,Uncategorized,1,1,Cardiogenic shock,IV over 10 minutes,Administer by volume/time pump or pressure infusion bag,0,mL,,0,0,0,250,0,0,"• If metabolic acidosis, hyperchloremia or hyperkalemia, favor a balanced solution such as Lactate Ringer's or Plasmalyte. Hyperlactatemia is not a contraindication for the use of Lactate Ringer's; 30 mL/Kg might possibly raise the lactate level by around 0.5 mmol/L.  • For patients with intracranial hypertension, hypercalcemia or metabolic alkalosis, favor NaCl 0.9%. Plasmalyte (Na 140 mmol/L) can also be used in intracranial hypertension. • Reassess the patient between each bolus and initiate vasopressors early if repeated fluid boluses are required",,Nil,"- Weiss SL, Peters MJ, Alhazzani W, Agus MSD, Flori HR, Inwald DP, Nadel S, Schlapbach LJ, Tasker RC, Argent AC, Brierley J, Carcillo J, Carrol ED, Carroll CL, Cheifetz IM, Choong K, Cies JJ, Cruz AT, De Luca D, Deep A, Faust SN, De Oliveira CF, Hall MW, Ishimine P, Javouhey E, Joosten KFM, Joshi P,"
